company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_002973,Thomas-Caldwell,SaaS,4.716256110074746,5028734.58,2021-02-04,8.910720598341506,-10.760255300445763,Operations,6.6,4.1,-5780.154689655174,1477,45258611.22,0
COMP_022025,"Kelley, Cummings and Dillon",Retail,4.3392868542743335,1841716.63,2022-10-11,8.463456802024364,26.746135178699245,Engineering,22.7,-3.7,628.572228668942,863,18417166.299999997,0
COMP_022673,"Brown, Perry and Henry",Fintech,3.661932283801278,8101721.62,2024-06-12,13.555180793070644,-4.040844088806315,Sales,20.9,9.6,-23828.592999999997,253,105322381.06,0
COMP_002253,"Torres, Harrington and Berry",Tech,2.126321652348152,13763832.95,2022-06-05,7.247469106863768,4.651029578544163,Engineering,20.3,3.2,26468.90951923077,991,96346830.64999999,0
COMP_008197,Mercer Group,Tech,6.182242369146705,2607707.33,2022-07-05,7.514438347285286,2.5601264394680383,Engineering,5.9,6.3,7047.857648648649,961,20861658.64,0
COMP_005383,Atkinson Ltd,SaaS,3.152928052829467,2664524.98,2024-08-06,7.636146700695433,30.016104770124073,Operations,23.5,1.4,879.3811815181518,198,21316199.84,0
COMP_010589,Brown-Alvarado,Fintech,0.9119620725240429,4721543.35,2020-11-03,9.970637741013602,11.345400740326046,Engineering,10.9,12.2,3807.6962499999995,1570,47215433.5,0
COMP_009482,"Moore, Hamilton and Bowers",Fintech,2.86316125419341,4084953.26,2021-07-06,17.05267674386664,35.69483967676555,Marketing,19.2,9.1,1256.9086953846154,1325,81699065.19999999,1
COMP_004038,"Morrison, Smith and Griffin",Healthcare,3.7911673428510935,3591488.74,2023-07-27,15.301959864214668,17.302375314772338,Sales,15.7,5.4,2029.0896836158192,574,53872331.1,1
COMP_008231,"Holmes, Mckee and Cook",Healthcare,4.774151176852612,293615.22,2024-05-25,12.44389897109049,30.401376696113132,Operations,12.0,-0.5,95.32961688311687,271,2936152.1999999997,0
COMP_023832,Smith Ltd,SaaS,3.4503011355104767,219065.84,2021-08-26,10.916171663709425,28.487465034300985,Operations,6.4,8.1,77.13585915492958,1274,2628790.08,0
COMP_002503,Mann-White,Tech,1.874856934985763,8604617.04,2022-06-12,14.489421213845402,4.081536962058078,Marketing,7.8,5.3,17209.23408,984,120464638.55999999,0
COMP_016994,Livingston-Travis,Retail,4.223338775604077,7096501.12,2022-08-24,14.56971981152974,20.640416041864423,Engineering,25.8,7.2,3006.992,911,92254514.56,1
COMP_016100,"Ortiz, Zuniga and Murphy",Tech,3.565669884310129,1384689.7,2021-05-03,8.795065868366391,46.06796865630202,Sales,29.6,0.9,276.93793999999997,1389,11077517.6,0
COMP_001670,Adams-Montgomery,Fintech,1.0256163245460834,3300495.16,2022-11-07,7.576545914308691,33.54060071285806,Marketing,9.8,14.9,988.1722035928144,836,29704456.44,0
COMP_011753,"Quinn, Allen and Smith",Healthcare,0.9564913253425761,3693781.27,2020-03-05,14.012296035449292,-7.11449812238915,Operations,24.2,13.2,-5596.638287878788,1813,55406719.05,0
COMP_017341,"Mcmillan, Ochoa and Holmes",SaaS,1.9526231182242906,5846409.08,2024-04-24,13.862909132509126,15.953593853960106,Engineering,11.2,13.7,3077.057410526316,302,70156908.96000001,1
COMP_006096,Colon Group,SaaS,1.8417562446732656,2650123.57,2022-05-13,10.918106313989817,6.170913678548558,Sales,29.4,9.0,3680.727180555555,1014,29151359.27,0
COMP_000083,Taylor-Smith,Retail,3.355421280026593,3070711.27,2025-01-14,10.13543296338748,24.469424213356923,Engineering,28.4,8.6,1185.602806949807,37,30707112.7,0
COMP_010528,Bishop-Guzman,SaaS,4.097129785402641,3172032.68,2024-12-24,11.507411227619535,21.062128014926092,Engineering,21.4,8.2,1391.242403508772,58,31720326.8,0
COMP_000305,Guzman Group,SaaS,1.0002244351344198,859302.22,2022-11-03,7.65835240333085,6.100500869725292,Sales,25.9,8.4,1227.5746,840,7733719.9799999995,0
COMP_017271,"Mitchell, Williams and Gordon",Fintech,2.6865685021541506,10441646.86,2023-03-26,6.6147240030954135,-6.562738036524458,Sales,20.8,0.5,-21309.4833877551,697,73091528.02,0
COMP_021709,Harrington-Carey,Healthcare,3.137800861993031,1890624.33,2023-10-10,9.88935516031531,14.497016654457306,Marketing,10.2,5.8,1252.0690927152318,499,17015618.97,0
COMP_009826,Johnson-Shelton,SaaS,1.0581854349305915,1617243.09,2020-05-09,11.999406167339613,27.499559661386932,Operations,18.3,-2.5,610.2804113207548,1748,17789673.990000002,0
COMP_024276,Fletcher-Duncan,Healthcare,2.7759265808892435,1630376.3,2022-06-10,12.693001989105596,47.518341568499665,Operations,18.4,-4.6,324.13047713717697,986,19564515.6,1
COMP_012000,Houston-Lewis,SaaS,3.3812934092147917,1243960.21,2022-08-31,5.80885727124333,8.993423994877539,Marketing,27.7,-1.4,1309.4318,904,7463761.26,0
COMP_007016,Underwood-Martinez,Healthcare,5.7803155891232585,5012792.58,2022-01-11,8.219812424078514,5.591613853750777,Operations,7.6,-0.3,8354.6543,1136,45115133.22,0
COMP_005627,Boyd-Valdez,Tech,4.079769699980751,5394350.11,2024-08-09,11.321189101912758,3.915627473064614,Operations,6.4,3.0,10577.157078431374,195,70126551.43,0
COMP_021687,Arnold-Parker,Tech,4.444698937727708,12018906.79,2024-08-16,9.314184155385595,13.093640933264084,Marketing,11.3,5.1,8584.93342142857,188,108170161.10999998,0
COMP_011639,"Hurst, Tucker and Johnson",Fintech,1.981388018565162,733142.75,2021-06-11,5.6110288850712,34.406794527690494,Engineering,7.1,-1.5,177.94726941747572,1350,3665713.75,0
COMP_018283,Meadows and Sons,SaaS,1.009527155954678,1834392.6,2024-05-02,14.549573438170842,1.6291418850817,Engineering,10.3,14.9,7337.5704000000005,294,23847103.8,0
COMP_006988,Lee-Long,Fintech,1.7214317844626934,3733266.8,2024-06-21,9.569570686059524,4.134092129343831,Engineering,14.0,12.1,7618.911836734694,244,33599401.199999996,0
COMP_012435,Parker-Miller,Fintech,1.9559442811210124,882110.66,2022-07-01,11.113866044486569,-2.566397654674818,Engineering,19.1,1.8,-6300.7904285714285,965,8821106.6,0
COMP_020804,Harper LLC,Tech,3.1934762728128847,3148926.74,2020-07-04,6.2826904784293784,-6.110135401330732,Engineering,24.4,6.4,-6055.628346153847,1692,22042487.18,0
COMP_000207,Mack-Martinez,Fintech,2.2623669990989312,968183.81,2024-08-21,12.304096588048182,-6.50943583452351,Engineering,10.7,10.9,-1561.5867903225808,183,10650021.91,0
COMP_005749,"Nixon, Walters and Williams",Healthcare,2.9023477209983257,1886459.99,2020-10-15,16.362692416007143,35.1434719979723,Sales,27.1,0.2,612.4870097402597,1589,28296899.85,1
COMP_006148,"Lee, Johnson and Colon",Tech,3.233811707512108,2468797.13,2024-06-28,8.663436252819514,10.867453536267426,Operations,7.7,8.6,2023.6042049180328,237,24687971.299999997,0
COMP_019983,"Reyes, Lindsey and Morales",SaaS,0.6877981382484837,3178561.26,2024-10-31,10.528167597498829,30.00120129434439,Engineering,14.4,-2.3,1143.3673597122302,112,34964173.86,0
COMP_005132,Gray Inc,Healthcare,6.009757138027153,4199786.92,2022-03-16,7.451936821640785,15.673421380523166,Marketing,13.8,1.2,2727.1343636363636,1072,33598295.36,0
COMP_012565,Gomez-Huerta,Fintech,6.6675715778280775,1785304.62,2022-12-24,11.960440456954036,36.91170883352772,Marketing,16.4,5.9,507.1888125,789,19638350.82,1
COMP_019836,Murphy-Jacobs,Tech,1.7180616604883983,5918865.61,2020-10-29,14.978146123729617,36.6249244582588,Sales,8.7,-2.6,1648.7090835654597,1575,88782984.15,1
COMP_003142,Turner LLC,Fintech,2.783274658585472,10263249.55,2020-12-30,3.6292499006899677,-4.13431429982837,Operations,24.2,6.9,-26316.024487179486,1513,41052998.2,0
COMP_010803,Davis PLC,Tech,5.5573177997160315,7299305.45,2024-12-18,18.004126322152004,21.344314175315304,Operations,23.8,3.7,3578.0909068627457,64,131387498.10000001,1
COMP_008230,Dorsey-Allen,Tech,2.252309532499889,1945596.68,2024-03-24,14.142091276310449,19.787985636951625,Engineering,5.6,-2.6,857.0910484581498,333,27238353.52,1
COMP_002871,White Inc,Tech,3.2646032428085556,4325711.28,2020-10-22,11.668670300771934,22.019147155345973,Engineering,9.9,10.6,1840.7282042553193,1582,56234246.64,1
COMP_014210,Miller-Jones,Healthcare,4.2788440725016175,7988870.53,2022-01-17,6.015473168518437,0.6860020084275851,Marketing,10.7,-1.2,46993.356058823534,1130,47933223.18,0
COMP_019740,Valdez-Gonzalez,Tech,3.7385588730476593,6431334.43,2025-02-05,10.950561061143828,3.91770729024562,Operations,12.2,0.0,13125.172306122447,15,70744678.72999999,0
COMP_007246,Griffin-Cook,Tech,4.608077937718764,4203184.81,2023-12-13,8.382189412533869,46.989675686815445,Marketing,21.7,10.2,881.1708197064988,435,33625478.48,0
COMP_004701,Mitchell PLC,Fintech,0.9939978165739657,348832.62,2024-06-15,14.092941508244657,10.601244584078286,Marketing,18.5,7.1,293.1366554621849,250,5581321.92,0
COMP_010044,Flores-Jenkins,Fintech,3.091602450331849,2569418.31,2020-09-30,12.685261704736876,27.459314454770556,Engineering,26.2,12.0,969.5918150943396,1604,28263601.41,1
COMP_014641,"Clark, Carlson and Rasmussen",Healthcare,1.9349697073909482,8205588.57,2022-03-12,6.394314439584542,13.265020408195817,Marketing,21.1,7.9,5946.0786739130435,1076,57439119.99,0
COMP_022242,"Gardner, Flores and Stafford",Retail,1.9527158670407219,6031063.94,2020-10-22,12.404940666591902,34.978751780378325,Engineering,13.6,13.8,1489.1515901234568,1582,72372767.28,1
COMP_008262,"Ferguson, Peterson and Warren",Healthcare,2.0316033486333187,932364.37,2025-01-13,16.6723994476066,8.819350773430301,Operations,22.5,-4.8,914.0827156862746,38,14917829.92,0
COMP_018206,Kidd-Reyes,Retail,1.8725676639990791,1147419.44,2023-01-20,7.199883163570142,28.044614910738456,Operations,23.6,-1.2,431.36069172932326,762,8031936.08,0
COMP_010181,"Wolfe, Chung and Robbins",Fintech,4.869984287610277,3940434.95,2025-01-15,9.29715567542027,-3.3528359776029126,Engineering,25.0,8.5,-19702.174750000002,36,31523479.6,0
COMP_018485,Hunt-Lopez,Tech,2.343970006383286,4285213.3,2022-08-20,9.249535357187268,5.310414990693128,Marketing,18.9,-1.0,7791.296909090909,915,38566919.699999996,0
COMP_011914,"Sullivan, Rogers and Costa",Fintech,1.8956106638192103,1516663.56,2021-07-17,14.306739696909679,52.35386476981014,Engineering,28.7,-3.7,299.14468639053257,1314,22749953.400000002,1
COMP_012425,Castillo LLC,Healthcare,2.0770275239860188,1616368.15,2022-09-13,8.175767296185564,-2.0636967270715236,Operations,24.3,8.4,-14694.255909090909,891,14547313.35,0
COMP_023911,Dixon PLC,SaaS,6.225076209574556,736606.02,2024-01-17,7.116777344577801,0.8884848943193216,Operations,6.6,-2.1,3876.873789473684,400,5892848.16,0
COMP_005547,"Lopez, Johnson and Ferguson",Fintech,3.189483942520684,3615729.13,2020-08-17,12.783463300110887,30.118637742728957,Sales,8.1,13.8,1295.9602616487455,1648,39773020.43,1
COMP_017174,Mosley-Vincent,Fintech,2.4302195777714273,8470975.95,2023-01-22,9.021196863752042,-9.647935903298103,Operations,27.2,-4.1,-10330.458475609757,760,76238783.55,0
COMP_019984,"Foster, Franklin and Clark",Healthcare,7.2026605789778895,1428752.41,2022-01-28,11.528878845081817,-10.461338713286663,Marketing,12.8,14.9,-1700.8957261904761,1119,18573781.33,0
COMP_014555,"Weber, Brown and Newman",Healthcare,1.8493470320784333,18703243.87,2021-05-04,5.1020554864826915,36.52020095152624,Operations,7.2,11.5,5054.930775675676,1388,93516219.35000001,0
COMP_016947,Campbell and Sons,SaaS,3.4594495406470527,1794007.68,2024-05-08,7.61768252565416,0.19265781193300657,Engineering,27.4,3.5,14950.064,288,14352061.44,0
COMP_009102,Spence-Reilly,Healthcare,1.8931175949472012,1920304.97,2020-12-08,10.278811738715701,1.6582426897013833,Marketing,25.1,-4.2,7385.788346153846,1535,21123354.669999998,0
COMP_004373,"Cunningham, Clayton and Owens",Fintech,2.2185863134734065,3406639.53,2021-11-12,17.585590412804187,17.96501347435509,Engineering,29.7,-3.0,2003.9056058823528,1196,61319511.54,1
COMP_006281,Garcia Inc,Retail,4.470117531900485,6143556.92,2020-10-04,14.26102759219508,11.910004125493241,Sales,21.6,3.7,4914.845536,1600,79866239.96,0
COMP_009239,Watson-Bruce,Tech,0.9577568936162052,8705504.41,2021-04-29,10.120470037757244,-5.3075858952997,Engineering,9.0,1.6,-22909.222131578947,1393,87055044.1,0
COMP_019479,Rivas-Russell,SaaS,2.4652933597828603,8343021.32,2024-06-24,14.290448726664987,17.456666977823502,Sales,16.2,3.0,4089.7163333333338,241,116802298.48,0
COMP_017261,"Kelly, Peterson and Ortiz",Retail,3.2684087878209738,9134746.6,2023-01-17,13.49246176776531,-2.1921804522632007,Operations,29.5,10.6,-91347.466,765,118751705.8,0
COMP_005295,Anderson Ltd,Tech,1.7677283998711668,1020717.49,2021-12-18,8.487761673627256,25.498989149892434,Engineering,12.6,13.3,372.5246313868613,1160,8165739.92,0
COMP_023814,"Carpenter, Salinas and Thompson",Healthcare,4.866837157058761,3253365.49,2024-03-11,10.991253376459756,-1.0980472236686625,Sales,21.2,7.1,-325336.54899999953,346,35787020.39,0
COMP_019720,Smith Group,Tech,2.738564613350913,10942171.49,2021-01-10,4.600645009882406,10.833809063122844,Sales,26.0,11.2,9352.283324786325,1502,54710857.45,0
COMP_000827,Nelson Ltd,SaaS,4.6743625306062775,893010.23,2024-12-28,4.542608768177861,42.95167871346741,Marketing,24.9,-3.6,194.13265869565217,54,3572040.92,0
COMP_010560,Higgins Ltd,Retail,2.016359285310205,1313190.66,2024-05-23,12.059512084003634,15.293514898686292,Operations,28.0,5.3,759.0697456647398,273,14445097.26,0
COMP_003859,Rodriguez Group,Healthcare,2.17618656322431,2195552.82,2023-04-09,11.822814707958058,-9.058459059409907,Sales,14.2,1.4,-2645.2443614457825,683,26346633.839999996,0
COMP_023028,James-Rodriguez,SaaS,4.198655164794879,1218700.11,2023-08-24,4.747978666212749,2.424470374671899,Operations,28.3,13.6,3808.4378437500004,546,6093500.550000001,0
COMP_006805,Johnson Ltd,SaaS,2.472410072217731,4589919.95,2021-09-11,9.144764092465108,41.46174835134887,Engineering,13.6,-1.7,1318.9425143678163,1258,36719359.6,0
COMP_005648,Wong-Phillips,Fintech,2.7313639956687026,307308.45,2021-06-11,10.187751782956223,27.801732397867124,Operations,22.9,14.6,110.94167870036101,1350,2765776.0500000003,0
COMP_018107,"Pearson, Miranda and Marshall",Tech,3.5740292621349106,8929823.12,2022-05-23,9.948651576387244,14.097675869008864,Sales,22.7,5.9,5993.16987919463,1004,89298231.19999999,0
COMP_016899,"Romero, Henry and Bailey",Healthcare,3.7388366804483635,2414451.98,2024-07-13,6.253527931669034,52.67814580109719,Operations,6.0,11.1,562.8093193473194,222,16901163.86,0
COMP_003798,"Johnson, Hall and Fernandez",Fintech,3.233568511373827,1244807.05,2024-01-21,8.948409422042335,14.215665021059818,Marketing,11.1,-1.0,699.3298033707865,396,14937684.600000001,0
COMP_019080,"Hall, Guerra and Goodman",Retail,1.6599983167565453,7673721.5,2021-02-10,12.812619593544198,4.811523240036317,Engineering,29.3,6.1,13462.669298245613,1471,92084658.0,0
COMP_002484,Anderson PLC,Fintech,3.7203024180307755,5127102.34,2023-11-19,15.339673008039618,47.89564072453662,Marketing,17.0,-0.1,1065.9256424116425,459,92287842.12,1
COMP_013185,Hicks-Greer,SaaS,1.7502024533661877,4565853.27,2023-12-07,14.796826746552751,-5.6090921460937295,Sales,5.7,2.7,-9318.067897959183,441,68487799.05,0
COMP_015093,Miller-Guzman,SaaS,1.7233048828432196,1804961.47,2023-01-14,6.231282796022021,37.90030810913772,Operations,28.0,14.4,501.3781861111111,768,9024807.35,0
COMP_014214,Boyer Group,Fintech,4.1626406979817006,7624524.95,2022-04-18,10.242352298950674,37.59451405818106,Operations,25.2,6.4,1930.2594810126582,1039,68620724.55,0
COMP_024456,"Fuller, Kirby and Williams",Fintech,4.585617770868224,2805191.37,2020-02-20,10.818873406173761,15.711151359094671,Sales,22.6,6.2,1640.462789473684,1827,33662296.44,1
COMP_014811,"Lee, Gilmore and Mitchell",Retail,2.1102405798038,154058.48,2022-03-02,11.631591807470453,51.00658828515361,Engineering,21.2,-1.1,33.41832537960955,1086,1694643.28,0
COMP_023963,Rose PLC,Healthcare,6.116651245578441,4513839.3,2022-09-25,5.318290060880968,45.03409582686004,Marketing,18.8,4.6,983.4072549019608,879,22569196.5,0
COMP_024173,"Williams, Tucker and Adams",Tech,3.1182971915541744,4843383.57,2021-08-02,6.369180114926313,30.71672604353681,Sales,9.4,5.0,1774.1331758241759,1298,33903684.99,0
COMP_000101,Chavez-Gentry,Tech,3.6926875424395638,3590337.53,2020-05-23,19.282370754876844,6.0516835569174745,Operations,6.4,-2.5,5523.5962,1734,64626075.54,0
COMP_005545,"White, Hood and Cooper",Tech,2.764593668838983,10342013.12,2021-10-06,12.805362146729486,3.828851803618349,Operations,14.8,-1.6,21545.860666666664,1233,134446170.56,0
COMP_018377,"Smith, Smith and Sawyer",Tech,1.9071775007433873,1728246.41,2022-05-01,17.42838638919707,-2.899513935989779,Marketing,27.7,6.3,-7855.6655,1026,29380188.97,0
COMP_003517,"Watson, Brewer and Long",Fintech,1.005301997660878,6735676.98,2024-09-29,11.014316805425898,-0.38609479786686307,Engineering,9.9,5.0,112261.28300000001,144,74092446.78,0
COMP_000846,James Ltd,SaaS,2.167830298268287,2983553.59,2020-12-03,6.488362740511482,4.871399022878022,Sales,26.0,3.3,5629.346396226415,1540,26851982.31,0
COMP_017585,"Miller, Hull and Bruce",SaaS,1.9428072098928173,1813323.19,2024-08-24,10.665331909399121,54.245163306396556,Operations,19.6,7.6,360.5016282306163,180,19946555.09,1
COMP_005307,Taylor PLC,Fintech,0.8587137739440028,3568519.62,2023-11-26,18.205711017495787,25.757889648162017,Marketing,16.3,-1.6,1269.9358078291816,452,60664833.54,0
COMP_015457,"Moore, Berry and Rodriguez",Tech,2.3798308164552773,6814940.05,2022-10-29,14.052188016004575,40.446732211494755,Engineering,7.0,10.4,1756.4278479381444,845,95409160.7,1
COMP_000542,Miller-Arellano,Healthcare,1.8282718788272365,1624517.38,2020-05-27,8.546056223109785,49.68385407306191,Engineering,27.9,-4.2,338.4411208333333,1730,12996139.04,0
COMP_011013,Murray-Newman,Retail,4.178781034386484,2261621.54,2023-09-06,4.794871156242481,17.572541637123166,Sales,10.2,5.7,1114.0992807881773,533,13569729.24,0
COMP_019335,"Sellers, Washington and Shelton",Tech,2.531305838617433,7458375.19,2022-02-28,9.85739387704308,12.326420010004679,Operations,26.3,13.9,5607.800894736843,1088,74583751.9,0
COMP_013969,Barnes-Jones,SaaS,4.342512312886246,15611990.59,2022-07-06,6.61679488461468,-5.431648846063707,Marketing,26.5,10.8,-47309.06239393939,960,109283934.13,0
COMP_016409,Nielsen-Huang,Tech,2.656014227000233,6169918.22,2023-04-16,9.307516517487393,12.278310267758483,Marketing,12.2,3.1,4375.828524822695,676,61699182.199999996,0
COMP_005318,"Whitaker, Lewis and Shah",Fintech,4.096914751573419,6002212.32,2024-11-01,7.776307354368435,-0.0975315235912918,Sales,10.4,9.5,66691.248,111,42015486.24,0
COMP_010203,"Bell, Jackson and Miller",Retail,1.567309845598925,872749.17,2023-12-17,7.179691462914846,32.36811876509128,Sales,12.6,5.0,281.53199032258067,431,6981993.36,0
COMP_023758,"Taylor, Davis and Thomas",Healthcare,0.9039580536077504,4488771.87,2024-02-16,12.9703840490718,19.2601152816988,Engineering,6.9,14.7,2507.6937821229053,370,53865262.44,0
COMP_019152,"Brown, Davis and Sparks",Retail,2.73862920884855,9548168.18,2024-03-21,11.293645048898975,58.89469653752699,Operations,22.1,9.2,1875.8680117878191,336,124126186.34,1
COMP_004967,Walker-Smith,Fintech,2.799497422309921,2281706.83,2024-02-23,11.550331858735492,5.586498861327393,Sales,25.3,-1.3,3933.9772931034486,363,27380481.96,0
COMP_015934,Horton LLC,Tech,3.4404150462674883,5202302.22,2020-12-12,14.655840552106676,3.5457317295412505,Operations,21.6,1.5,11560.6716,1531,83236835.52,0
COMP_018443,Herrera Ltd,Retail,4.301153298590011,231324.51,2021-04-19,11.410812762469238,5.422304300672714,Operations,8.2,11.2,385.54085000000003,1403,2313245.1,0
COMP_003534,"Smith, Morris and Greene",SaaS,1.8050658067851997,5756057.41,2020-06-28,14.121437837209738,21.74276679130827,Marketing,30.0,3.5,2275.121505928854,1698,86340861.15,1
COMP_020097,Avila-Garcia,SaaS,3.8980887520861343,1880831.51,2023-07-05,10.285427215526946,51.1022675235506,Operations,20.4,-1.0,383.06140733197554,596,16927483.59,0
COMP_021056,Hanson-Miller,Fintech,0.9995354110120219,3738224.89,2021-08-08,10.415616848585392,41.87406411463177,Marketing,10.3,12.0,932.2256583541148,1292,33644024.01,0
COMP_009372,"Moore, Collins and Shepard",Fintech,2.9079257094059727,4839224.72,2024-02-06,12.167717881087441,20.27647666197813,Engineering,15.3,14.0,2587.8207058823527,380,58070696.64,1
COMP_012650,"Mason, Young and Hammond",Tech,3.9359540286472963,8769632.09,2022-05-22,6.646293007488095,15.197062637323231,Operations,15.4,5.4,4615.595836842105,1005,61387424.629999995,0
COMP_012115,Alvarado Inc,Healthcare,4.20980818540402,7919625.73,2022-09-14,16.352659705701544,11.456866844999244,Sales,8.6,-2.6,6438.720105691057,890,134633637.41,0
COMP_000311,"Andrews, Holmes and Frost",Fintech,1.9241453070427437,8729209.43,2020-04-13,13.960226193654929,48.62883015681275,Engineering,9.8,14.6,1742.3571716566867,1774,122208932.02,1
COMP_018010,Harding-Chan,Healthcare,2.1920983651958026,7022150.35,2021-03-01,7.783907911589266,0.23349597959672208,Marketing,13.9,2.3,58517.91958333333,1452,56177202.8,0
COMP_013665,Perry-Smith,Retail,2.956691925910041,7589932.89,2021-09-29,4.683384524606364,23.71159553236817,Sales,16.0,-4.9,2908.020264367816,1240,37949664.449999996,0
COMP_003500,Thompson Group,Tech,4.399016736783839,2298327.3,2024-09-25,8.63959983008252,32.6883147717613,Operations,17.0,9.6,580.3856818181818,148,18386618.4,0
COMP_000229,Castro Group,SaaS,2.2753406213969893,1179845.02,2024-11-03,10.450775628518585,45.45494347087944,Operations,8.1,2.7,281.58592362768496,109,14158140.24,0
COMP_005439,"Smith, Richardson and Davis",Fintech,3.3059073270519175,1633847.45,2025-01-15,11.162807820808585,37.170484113340336,Engineering,9.5,14.7,484.8212017804154,36,19606169.4,0
COMP_013494,Rice PLC,Fintech,1.5825958283087338,3144692.54,2023-01-27,7.858253501726147,-5.016972622626527,Operations,26.4,-4.7,-6690.835191489362,755,22012847.78,0
COMP_024942,Floyd-Brown,SaaS,0.7638833441303863,7763186.03,2021-05-19,9.785110238989878,-3.8866865435121554,Operations,23.5,10.1,-31052.74412,1373,77631860.3,0
COMP_023636,Watkins Inc,Tech,2.9587761397992645,3344564.43,2021-08-29,12.334129445172584,22.483621017174443,Engineering,18.7,-2.8,1689.1739545454545,1271,40134773.160000004,1
COMP_008408,Cardenas Group,Healthcare,4.543794108830567,1122683.46,2022-11-14,13.066459890500456,-6.907873202857606,Operations,29.9,8.5,-2079.0434444444445,829,14594884.98,0
COMP_017758,Parker Inc,Fintech,3.1545377794664575,3591383.55,2024-01-06,11.104231499706426,35.74432014007291,Marketing,20.5,10.8,855.0913214285714,411,43096602.599999994,0
COMP_012691,"Lewis, Martin and Haney",Tech,4.020313306691262,2876068.55,2024-08-03,15.458224021932981,21.49286139852105,Sales,17.0,3.0,1193.3894398340249,201,40264959.699999996,1
COMP_016348,Small-Castro,Retail,0.9196148832162206,1694240.21,2021-05-27,10.8940368316192,-0.7595772937304898,Operations,21.3,11.2,56474.67366666666,1365,18636642.31,0
COMP_000165,"Chavez, Santos and Jones",Healthcare,2.1867763466914423,4084093.72,2024-08-14,9.853650807655905,40.04521211291309,Sales,16.0,1.4,1077.5972875989446,190,36756843.480000004,0
COMP_008887,"Harrington, Christensen and Cook",Tech,3.9366990674196876,5960366.83,2022-09-21,8.097586000706299,34.88332100998089,Operations,26.4,-2.1,1727.64255942029,883,47682934.64,0
COMP_015959,"Burton, Smith and Wolf",SaaS,5.0305551603701435,5717429.28,2023-03-08,6.752725111050678,16.11319749209623,Marketing,22.5,-3.1,3141.4446593406597,715,34304575.68,0
COMP_009422,Gibson Group,Retail,1.9384877476000908,13192268.62,2021-11-28,6.586895783422112,26.25993180608071,Operations,20.1,6.8,4997.071446969697,1180,92345880.33999999,0
COMP_003362,Cooke Inc,Healthcare,0.9733803171941289,8468159.69,2020-02-23,7.060950325039108,20.55072379723784,Marketing,10.7,9.4,3470.55725,1824,59277117.83,0
COMP_021600,Thomas Ltd,SaaS,1.8488859969558364,6843628.89,2022-07-10,8.210067828163464,15.594961294674903,Operations,21.4,11.0,3139.2793073394496,956,54749031.12,0
COMP_014109,"Hall, Ramirez and Silva",Fintech,2.756728436962212,11782969.78,2021-05-04,12.690350070014683,21.708706900730075,Marketing,6.7,9.6,4380.286163568773,1388,164961576.92,1
COMP_022303,Robinson-Miller,Tech,7.556101705061189,1131082.52,2022-02-06,16.514180047507242,46.752802458758275,Engineering,20.4,-0.0,261.8246574074074,1110,15835155.280000001,0
COMP_015639,Moss-Price,Tech,3.99845035080965,14057022.14,2023-12-06,11.149739751777688,42.00432933878022,Operations,29.5,-1.8,2845.55104048583,442,182741287.82,1
COMP_011198,Johnson and Sons,Healthcare,2.6230115023555145,486710.22,2023-04-04,13.545994755380946,30.62544414852885,Marketing,26.5,8.7,163.87549494949494,688,6327232.859999999,0
COMP_000814,"Miller, Guerrero and Weaver",Healthcare,7.567806164801186,10222240.61,2023-12-16,9.749250162735155,49.27282574570568,Sales,11.5,-4.4,2165.72894279661,432,92000165.49,0
COMP_003510,Henderson PLC,Healthcare,6.95817288259035,1425692.67,2023-04-25,10.536626639153472,-10.395454833084793,Operations,10.7,8.8,-1657.7821744186047,667,14256926.7,0
COMP_019164,Velasquez-Adams,Tech,1.9408976155966702,1334944.28,2022-10-01,8.821062708763785,40.654225209823124,Sales,20.5,7.4,378.1711841359774,873,10679554.24,0
COMP_022422,Williams-Colon,Tech,2.023572376643272,9736158.23,2020-08-25,9.305852951184555,10.85172096436859,Marketing,9.8,7.7,9545.253166666667,1640,87625424.07000001,0
COMP_008440,Scott Group,SaaS,1.967124589698243,12503569.38,2024-11-29,15.408163109020299,3.0309200299004395,Operations,5.1,-2.8,31258.923450000002,83,187553540.70000002,0
COMP_011617,"Collins, Benjamin and Garza",SaaS,2.578465051052142,677859.26,2023-07-31,14.51122451376889,46.47359461556333,Operations,8.0,8.9,157.27593039443155,570,10167888.9,0
COMP_014386,Cruz-Johnson,Healthcare,2.6392176719749325,2989335.73,2022-04-22,9.55156574899417,47.93212047589387,Operations,20.6,-4.3,684.0585194508009,1035,29893357.3,0
COMP_009818,"Rogers, Bridges and Curtis",Healthcare,4.331145637176221,7731924.46,2022-09-16,12.773818008069277,-9.037520613608446,Sales,12.2,8.0,-9096.381717647058,888,92783093.52,0
COMP_009455,"Morris, Brown and Saunders",Healthcare,2.833078467565275,10804426.4,2024-08-31,10.149037351421558,36.23333798041989,Operations,12.7,5.8,3159.189005847953,173,108044264.0,0
COMP_001412,"Patterson, Bradley and Kim",SaaS,6.991449210127396,13897601.3,2021-06-24,17.770454100845086,-4.510849334685607,Marketing,13.3,9.8,-26221.88924528302,1337,208464019.5,0
